http://www.ted.com/talks/view/id/,22,http://www.ted.com/talks/view/id/22,Michael Shermer,Why people believe strange things,"Why do people see the Virgin Mary on a cheese sandwich or hear demonic lyrics in ""Stairway to Heaven""? Using video and music, skeptic Michael Shermer shows how we convince ourselves to believe -- and overlook the facts.",TED2006,0:13:25,11/8/2006
http://www.ted.com/talks/view/id/,23,http://www.ted.com/talks/view/id/23,Peter Gabriel,Fighting injustice with a videocamera,Musician and activist Peter Gabriel shares his very personal motivation for standing up for human rights with the watchdog group WITNESS -- and tells stories of citizen journalists in action.,TED2006,0:14:08,12/6/2006
http://www.ted.com/talks/view/id/,24,http://www.ted.com/talks/view/id/24,Pilobolus,A performance merging dance and biology,"Two Pilobolus dancers perform ""Symbiosis."" Does it trace the birth of a relationship? Or the co-evolution of symbiotic species? Music: ""God Music,"" George Crumb; ""Fratres,"" Arvo Part; ""Morango…Almost a Tango,"" Thomas Oboe Lee.",TED2005,0:13:45,2/9/2007
http://www.ted.com/talks/view/id/,25,http://www.ted.com/talks/view/id/25,Richard Baraniuk,"Goodbye, textbooks; hello, open-source learning","Rice University professor Richard Baraniuk explains the vision behind Connexions, his open-source, online education system. It cuts out the textbook, allowing teachers to share and modify course materials freely, anywhere in the world.",TED2006,0:18:34,8/21/2006
http://www.ted.com/talks/view/id/,26,http://www.ted.com/talks/view/id/26,Rives,"""If I controlled the Internet"" (a poem)","How many poets could cram eBay, Friendster and Monster.com into 3-minute poem worthy of a standing ovation? Enjoy Rives' unique talent.",TEDSalon 2006,0:04:07,12/14/2006
http://www.ted.com/talks/view/id/,27,http://www.ted.com/talks/view/id/27,Ross Lovegrove,The power and beauty of organic design,"Designer Ross Lovegrove expounds his philosophy of ""fat-free"" design and offers insight into several of his extraordinary products, including the Ty Nant water bottle and the Go chair. ",TED2005,0:19:30,8/15/2006
http://www.ted.com/talks/view/id/,28,http://www.ted.com/talks/view/id/28,Seth Godin,Sliced bread and other marketing delights,"In a world of too many options and too little time, our obvious choice is to just ignore the ordinary stuff. Marketing guru Seth Godin spells out why, when it comes to getting our attention, bad or bizarre ideas are more successful than boring ones.",TED2003,0:17:01,4/5/2007
http://www.ted.com/talks/view/id/,29,http://www.ted.com/talks/view/id/29,Steven Levitt,Why do crack dealers still live with their moms?,"Freakonomics author Steven Levitt presents new data on the finances of drug dealing. Contrary to popular myth, he says, being a street-corner crack dealer isn't lucrative: It pays below minimum wage. And your boss can kill you.",TED2004,0:21:15,9/19/2006
http://www.ted.com/talks/view/id/,30,http://www.ted.com/talks/view/id/30,Steven Levitt,Are children's carseats necessary?,"Steven Levitt shares data that shows car seats are no more effective than seatbelts in protecting kids from dying in cars. However, during the Q&A, he makes one crucial caveat.",TEDGlobal 2005,0:18:58,6/24/2008
http://www.ted.com/talks/view/id/,31,http://www.ted.com/talks/view/id/31,Thom Mayne,Architecture is a new way to connect to the world,"Architect Thom Mayne has never been one to take the easy option, and this whistle-stop tour of the buildings he's created makes you glad for it. These are big ideas cast in material form.",TED2005,0:20:40,4/5/2007
http://www.ted.com/talks/view/id/,32,http://www.ted.com/talks/view/id/32,Vik Muniz,"Art with wire, thread, sugar, chocolate","Vik Muniz makes art from pretty much anything, be it shredded paper, wire, clouds or diamonds. Here he describes the thinking behind his work and takes us on a tour of his incredible images.",TED2003,0:14:51,4/5/2007
http://www.ted.com/talks/view/id/,33,http://www.ted.com/talks/view/id/33,Thomas Barnett,The Pentagon's new map for war and peace,"In this bracingly honest talk, international security strategist Thomas Barnett outlines a post-Cold War solution for the foundering U.S. military that is both sensible and breathtaking in its simplicity: Break it in two.",TED2005,0:23:43,6/14/2007
http://www.ted.com/talks/view/id/,34,http://www.ted.com/talks/view/id/34,Phil Borges,Documenting our endangered cultures,"Photographer Phil Borges shows rarely seen images of people from the mountains of Dharamsala, India, and the jungles of the Ecuadorean Amazon. In documenting these endangered cultures, he intends to help preserve them.",TED2006,0:18:35,1/9/2007
http://www.ted.com/talks/view/id/,35,http://www.ted.com/talks/view/id/35,James Watson,The double helix and today's DNA mysteries,"Nobel laureate James Watson opens TED2005 with the frank and funny story of how he and his research partner, Francis Crick, discovered the structure of DNA.",TED2005,0:20:11,4/5/2007
http://www.ted.com/talks/view/id/,36,http://www.ted.com/talks/view/id/36,Robert Neuwirth,"The ""shadow cities"" of the future","Robert Neuwirth, author of ""Shadow Cities,"" finds the world's squatter sites -- where a billion people now make their homes -- to be thriving centers of ingenuity and innovation. He takes us on a tour. ",TEDGlobal 2005,0:14:03,1/2/2007
http://www.ted.com/talks/view/id/,37,http://www.ted.com/talks/view/id/37,Jimmy Wales,How a ragtag band created Wikipedia,"Jimmy Wales recalls how he assembled ""a ragtag band of volunteers,"" gave them tools for collaborating and created Wikipedia, the self-organizing, self-correcting, never-finished online encyclopedia.",TEDGlobal 2005,0:20:01,8/21/2006
http://www.ted.com/talks/view/id/,38,http://www.ted.com/talks/view/id/38,Ray Kurzweil,How technology's accelerating power will transform us,"Inventor, entrepreneur and visionary Ray Kurzweil explains in abundant, grounded detail why, by the 2020s, we will have reverse-engineered the human brain and nanobots will be operating your consciousness.",TED2005,0:22:56,11/14/2006
http://www.ted.com/talks/view/id/,39,http://www.ted.com/talks/view/id/39,Aubrey de Grey,Why we age and how we can avoid it,"Cambridge researcher Aubrey de Grey argues that aging is merely a disease -- and a curable one at that. Humans age in seven basic ways, he says, all of which can be averted.",TEDGlobal 2005,0:22:45,10/2/2006
http://www.ted.com/talks/view/id/,40,http://www.ted.com/talks/view/id/40,Frans Lanting,A lyrical view of life on Earth,"In this stunning slideshow, celebrated nature photographer Frans Lanting presents The LIFE Project, a poetic collection of photographs that tell the story of our planet, from its eruptive beginnings to its present diversity. Soundtrack by Philip Glass.",TED2005,0:16:17,4/5/2007
http://www.ted.com/talks/view/id/,41,http://www.ted.com/talks/view/id/41,Nicholas Negroponte,The vision behind One Laptop Per Child,"Nicholas Negroponte, founder of the MIT Media Laboratory, describes how the One Laptop Per Child project will build and distribute the ""$100 laptop.""",TED2006,0:17:37,8/1/2006
http://www.ted.com/talks/view/id/,42,http://www.ted.com/talks/view/id/42,Sir Martin Rees,Earth in its final century?,"Speaking as both an astronomer and ""a concerned member of the human race,"" Sir Martin Rees examines our planet and its future from a cosmic perspective. He urges action to prevent dark consequences from our scientific and technological development.",TEDGlobal 2005,0:17:26,1/17/2007
